cphdID,reporterID,polygonID,date,type,dateType,value,notes
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-05-21,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-21,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-05-22,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-22,death,report,3.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-05-23,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-23,death,report,3.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-05-24,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-24,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-05-25,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-25,death,report,3.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-05-26,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-26,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-05-27,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-27,death,report,6.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-05-28,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-28,death,report,6.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-05-29,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-29,death,report,4.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-05-30,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-30,death,report,6.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-05-31,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-31,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-01,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-01,death,report,3.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-02,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-02,death,report,5.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-03,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-03,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-04,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-04,death,report,3.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-05,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-05,death,report,3.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-06,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-06,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-07,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-07,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-08,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-08,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-09,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-09,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-10,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-10,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-11,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-11,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-12,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-12,death,report,4.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-13,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-13,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-14,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-14,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-15,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-15,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-16,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-16,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-17,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-17,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-18,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-18,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-19,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-19,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-20,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-20,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-21,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-21,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-22,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-22,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-23,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-23,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-24,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-24,death,report,3.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-25,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-25,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-26,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-26,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-27,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-27,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-28,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-28,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-29,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-29,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-06-30,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-30,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-01,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-01,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-02,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-02,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-03,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-03,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-04,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-04,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-05,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-05,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-06,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-06,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-07,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-07,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-08,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-08,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-09,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-09,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-10,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-10,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-11,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-11,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-12,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-12,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-13,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-13,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-14,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-14,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-15,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-15,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-16,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-16,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-17,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-17,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-18,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-18,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-19,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-19,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-20,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-20,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-21,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-21,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-22,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-22,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-23,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-23,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-24,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-24,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-25,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-25,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-26,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-26,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-27,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-27,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-28,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-28,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-29,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-29,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-30,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-30,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-07-31,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-31,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-01,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-01,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-02,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-02,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-03,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-03,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-04,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-04,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-05,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-05,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-06,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-06,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-07,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-07,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-08,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-08,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-09,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-09,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-10,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-10,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-11,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-11,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-12,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-12,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-13,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-13,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-14,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-14,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-15,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-15,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-16,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-16,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-17,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-17,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-18,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-18,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-19,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-19,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-20,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-20,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-21,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-21,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-22,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-22,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-23,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-23,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-24,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-24,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-25,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-25,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-26,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-26,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-27,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-27,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-28,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-28,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-29,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-29,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-30,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-30,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-08-31,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-31,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-01,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-01,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-02,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-02,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-03,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-03,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-04,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-04,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-05,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-05,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-06,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-06,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-07,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-07,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-08,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-08,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-09,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-09,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-10,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-10,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-11,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-11,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-12,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-12,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-13,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-13,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-14,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-14,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-15,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-15,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-16,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-16,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-17,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-17,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-18,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-18,death,report,3.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-19,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-19,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-20,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-20,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-21,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-21,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-22,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-22,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-23,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-23,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-24,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-24,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-25,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-25,death,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-26,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-26,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-27,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-27,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-28,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-28,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-29,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-29,death,report,3.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-09-30,inspq,prov_qc_hlthreg_capitale-nationale,2020-09-30,death,report,3.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-01,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-01,death,report,3.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-02,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-02,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-03,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-03,death,report,3.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-04,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-04,death,report,3.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-05,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-05,death,report,3.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-06,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-06,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-07,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-07,death,report,8.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-08,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-08,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-09,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-09,death,report,3.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-10,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-10,death,report,3.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-11,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-11,death,report,3.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-12,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-12,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-13,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-13,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-14,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-14,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-15,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-15,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-16,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-16,death,report,5.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-17,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-17,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-18,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-18,death,report,5.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-19,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-19,death,report,6.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-20,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-20,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-21,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-21,death,report,4.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-22,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-22,death,report,5.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-23,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-23,death,report,4.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-24,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-24,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-25,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-25,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-26,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-26,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-27,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-27,death,report,5.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-28,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-28,death,report,6.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-29,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-29,death,report,5.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-30,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-30,death,report,7.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-10-31,inspq,prov_qc_hlthreg_capitale-nationale,2020-10-31,death,report,9.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-11-01,inspq,prov_qc_hlthreg_capitale-nationale,2020-11-01,death,report,5.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-11-02,inspq,prov_qc_hlthreg_capitale-nationale,2020-11-02,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-11-03,inspq,prov_qc_hlthreg_capitale-nationale,2020-11-03,death,report,3.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-11-04,inspq,prov_qc_hlthreg_capitale-nationale,2020-11-04,death,report,5.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-11-05,inspq,prov_qc_hlthreg_capitale-nationale,2020-11-05,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-11-06,inspq,prov_qc_hlthreg_capitale-nationale,2020-11-06,death,report,7.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-11-07,inspq,prov_qc_hlthreg_capitale-nationale,2020-11-07,death,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-11-08,inspq,prov_qc_hlthreg_capitale-nationale,2020-11-08,death,report,9.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-11-09,inspq,prov_qc_hlthreg_capitale-nationale,2020-11-09,death,report,5.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-11-10,inspq,prov_qc_hlthreg_capitale-nationale,2020-11-10,death,report,7.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-11-11,inspq,prov_qc_hlthreg_capitale-nationale,2020-11-11,death,report,4.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-11-12,inspq,prov_qc_hlthreg_capitale-nationale,2020-11-12,death,report,7.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-11-13,inspq,prov_qc_hlthreg_capitale-nationale,2020-11-13,death,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-11-14,inspq,prov_qc_hlthreg_capitale-nationale,2020-11-14,death,report,6.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-11-15,inspq,prov_qc_hlthreg_capitale-nationale,2020-11-15,death,report,5.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-11-16,inspq,prov_qc_hlthreg_capitale-nationale,2020-11-16,death,report,4.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-11-17,inspq,prov_qc_hlthreg_capitale-nationale,2020-11-17,death,report,9.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-11-18,inspq,prov_qc_hlthreg_capitale-nationale,2020-11-18,death,report,6.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-11-19,inspq,prov_qc_hlthreg_capitale-nationale,2020-11-19,death,report,4.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-11-20,inspq,prov_qc_hlthreg_capitale-nationale,2020-11-20,death,report,4.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-11-21,inspq,prov_qc_hlthreg_capitale-nationale,2020-11-21,death,report,6.0,
inspq_prov_qc_hlthreg_capitale-nationale_death_report_2020-11-22,inspq,prov_qc_hlthreg_capitale-nationale,2020-11-22,death,report,4.0,
